FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,TIME_PERIOD,Observation
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,2.61747
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,2.16761
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,2.32841
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,2.27158
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,2.45119
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,2.17423
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,2.20474
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,2.42477
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,2.32747
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,2.29783
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,2.42814
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,2.41898
A,Annual,ITD3,Veneto,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,2.09111
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,1.43557
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,1.48478
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,1.43078
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,1.71548
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,1.85033
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,1.34707
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,0.96154
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,1.094
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,1.32762
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,1.08878
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,1.36661
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.52019
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,1.12311
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.47651
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,1.25
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,9.03226
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,6.0241
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,7.80142
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,2.64901
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,3.0303
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,2.64901
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,3.42466
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,4.04624
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,6.47059
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,9.6
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,5.55556
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,8.33333
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,10.15625
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,2.91971
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,6.12245
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,5.20607
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,4.56989
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,4.55105
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,4.98034
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,6.78191
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,3.708
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,4.67405
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,4.23216
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,4.13712
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,4.20792
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,3.3275
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,5.46164
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,4.25791
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,2.33129
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,4.99266
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,2.61887
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,2.33074
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,2.40113
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,2.51211
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,3.01568
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,1.97852
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,1.93922
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,1.98962
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,2.29782
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,2.16802
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,2.00512
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,2.76094
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,2.26646
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,1.75714
A,Annual,ITD4,Friuli-Venezia Giulia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,2.26146
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,1.21294
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,1.11266
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,1.2663
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,1.0292
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,1.17233
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,1.15394
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,1.07151
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,1.416
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,1.22353
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,1.18968
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,1.29056
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.15061
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,1.07627
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,0.98786
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,0.9727
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,3.22581
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,2.54386
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,4.70829
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,4.2333
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,3.31126
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,4.15822
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,3.79877
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,3.73932
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,4.60993
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,5.52941
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,3.80228
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,5.29032
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,4.52381
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,3.91705
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,2.92524
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,4.41671
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,4.86111
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,4.12706
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,4.1456
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,3.91582
A,Annual,ITD5,Emilia-Romagna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,3.59694
